timestamp,ppg
1561758080455,4200263.0
1561758080507,4200263.0
1561758080557,4200289.0
1561758080608,4200231.0
1561758080658,4200235.0
1561758080710,4200381.0
1561758080761,4200321.0
1561758080813,4200200.0
1561758080865,4200355.0
1561758080915,4200353.0
1561758080965,4200315.0
1561758081016,4200488.0
1561758081067,4200289.0
1561758081118,4200344.0
1561758081170,4200377.0
1561758081221,4200277.0
1561758081272,4200349.0
1561758081323,4200364.0
1561758081374,4200322.0
1561758081425,4200292.0
1561758081475,4200357.0
1561758081527,4200351.0
1561758081578,4200463.0
1561758081630,4200294.0
1561758081680,4200271.0
1561758081731,4200405.0
1561758081782,4200380.0
1561758081833,4200455.0
1561758081884,4200367.0
1561758081935,4200323.0
1561758081987,4200336.0
1561758082038,4200458.0
1561758082089,4200371.0
1561758082140,4200417.0
1561758082191,4200392.0
1561758082242,4200340.0
1561758082293,4200342.0
1561758082345,4200292.0
1561758082395,4200382.0
1561758082447,4200412.0
1561758082497,4200326.0
1561758082549,4200385.0
1561758082600,4200390.0
1561758082650,4200409.0
1561758082701,4200392.0
1561758082753,4200364.0
1561758082804,4200367.0
1561758082855,4200438.0
1561758082906,4200255.0
1561758082957,4200288.0
1561758083008,4200397.0
1561758083059,4200306.0
1561758083110,4200364.0
1561758083162,4200351.0
1561758083213,4200279.0
1561758083264,4200319.0
1561758083314,4200214.0
1561758083366,4200300.0
1561758083416,4200241.0
1561758083467,4200270.0
1561758083518,4200398.0
1561758083570,4200318.0
1561758083621,4200301.0
1561758083672,4200382.0
1561758083723,4200283.0
1561758083774,4200265.0
1561758083825,4200367.0
1561758083876,4200321.0
1561758083927,4200343.0
1561758083979,4200268.0
1561758084029,4200330.0
1561758084081,4200327.0
1561758084131,4200322.0
1561758084183,4200403.0
1561758084233,4200251.0
1561758084284,4200281.0
1561758084336,4200347.0
1561758084387,4200475.0
1561758084438,4200344.0
1561758084489,4200301.0
1561758084540,4200405.0
1561758084591,4200343.0
1561758084642,4200335.0
1561758084693,4200397.0
1561758084745,4200371.0
1561758084796,4200372.0
1561758084846,4200291.0
1561758084898,4200318.0
1561758084948,4200306.0
1561758084999,4200265.0
1561758085050,4200268.0
1561758085101,4200357.0
1561758085153,4200312.0
1561758085204,4200347.0
1561758085255,4200353.0
1561758085306,4200415.0
1561758085357,4200365.0
1561758085408,4200426.0
1561758085459,4200425.0
1561758085510,4200369.0
1561758085561,4200372.0
1561758085613,4200352.0
1561758085664,4200371.0
1561758085715,4200367.0
1561758085765,4200392.0
1561758085817,4200342.0
1561758085867,4200288.0
1561758085918,4200317.0
1561758085970,4200349.0
1561758086021,4200272.0
1561758086072,4200348.0
1561758086123,4200285.0
1561758086174,4200270.0
1561758086225,4200312.0
1561758086276,4200289.0
1561758086328,4200392.0
1561758086378,4200369.0
1561758086430,4200338.0
1561758086480,4200317.0
1561758086532,4200371.0
1561758086583,4200377.0
1561758086634,4200415.0
1561758086684,4200298.0
1561758086736,4200376.0
1561758086787,4200306.0
1561758086838,4200369.0
1561758086889,4200397.0
1561758086940,4200376.0
1561758086991,4200381.0
1561758087042,4200318.0
1561758087093,4200351.0
1561758087145,4200385.0
1561758087196,4200234.0
1561758087247,4200308.0
1561758087297,4200381.0
1561758087349,4200446.0
1561758087399,4200414.0
1561758087451,4200349.0
1561758087502,4200363.0
1561758087554,4200397.0
1561758087604,4200297.0
1561758087655,4200397.0
1561758087706,4200373.0
1561758087757,4200268.0
1561758087808,4200281.0
1561758087859,4200339.0
1561758087910,4200336.0
1561758087962,4200409.0
1561758088014,4200435.0
1561758088064,4200284.0
1561758088115,4200305.0
1561758088166,4200351.0
1561758088216,4200251.0
1561758088268,4200359.0
1561758088319,4200376.0
1561758088370,4200312.0
1561758088421,4200215.0
1561758088472,4200357.0
1561758088523,4200317.0
1561758088574,4200322.0
1561758088625,4200300.0
1561758088676,4200336.0
1561758088728,4200306.0
1561758088779,4200388.0
1561758088829,4200248.0
1561758088881,4200277.0
1561758088931,4200312.0
1561758088983,4200227.0
1561758089034,4200352.0
1561758089085,4200415.0
1561758089136,4200265.0
1561758089187,4200260.0
1561758089238,4200321.0
1561758089289,4200260.0
1561758089340,4200331.0
1561758089391,4200265.0
1561758089442,4200308.0
1561758089493,4200373.0
1561758089545,4200340.0
1561758089596,4200305.0
1561758089647,4200318.0
1561758089698,4200436.0
1561758089748,4200284.0
1561758089800,4200373.0
1561758089850,4200315.0
1561758089902,4200331.0
1561758089955,4200402.0
1561758090004,4200291.0
1561758090055,4200406.0
1561758090106,4200422.0
1561758090157,4200312.0
1561758090208,4200359.0
1561758090259,4200382.0
1561758090311,4200331.0
1561758090373,4200304.0
1561758090413,4200342.0
1561758090463,4200285.0
1561758090515,4200422.0
1561758090566,4200376.0
1561758090617,4200306.0
1561758090667,4200334.0
1561758090719,4200267.0
1561758090770,4200334.0
1561758090821,4200319.0
1561758090872,4200402.0
1561758090924,4200388.0
1561758090974,4200384.0
1561758091025,4200376.0
