timestamp,ppg
1561757988534,4118833.0
1561757988585,4120949.0
1561757988636,4123366.0
1561757988687,4123463.0
1561757988739,4113776.0
1561757988790,4109797.0
1561757988841,4107189.0
1561757988892,4106176.0
1561757988944,4106569.0
1561757988994,4108084.0
1561757989045,4108944.0
1561757989096,4109739.0
1561757989147,4110491.0
1561757989199,4111443.0
1561757989249,4112691.0
1561757989300,4114464.0
1561757989351,4116298.0
1561757989402,4118518.0
1561757989453,4121191.0
1561757989504,4123893.0
1561757989556,4126529.0
1561757989607,4129066.0
1561757989658,4129677.0
1561757989709,4125658.0
1561757989760,4121604.0
1561757989811,4118691.0
1561757989862,4116844.0
1561757989913,4116619.0
1561757989964,4117607.0
1561757990016,4119473.0
1561757990066,4120851.0
1561757990118,4122291.0
1561757990168,4123410.0
1561757990219,4124534.0
1561757990270,4125647.0
1561757990321,4127312.0
1561757990373,4129035.0
1561757990424,4131012.0
1561757990475,4132868.0
1561757990526,4134952.0
1561757990577,4136736.0
1561757990628,4136338.0
1561757990679,4131872.0
1561757990731,4123919.0
1561757990781,4121772.0
1561757990833,4120871.0
1561757990883,4121412.0
1561757990934,4122372.0
1561757990986,4123150.0
1561757991037,4123894.0
1561757991087,4124145.0
1561757991139,4124841.0
1561757991190,4125599.0
1561757991241,4126894.0
1561757991292,4128271.0
1561757991343,4129950.0
1561757991394,4131841.0
1561757991445,4133859.0
1561757991496,4135180.0
1561757991548,4132901.0
1561757991599,4127739.0
1561757991650,4123242.0
1561757991700,4119959.0
1561757991752,4117619.0
1561757991802,4116828.0
1561757991853,4117347.0
1561757991905,4118344.0
1561757991956,4118923.0
1561757992007,4119220.0
1561757992058,4119484.0
1561757992109,4120309.0
1561757992160,4121112.0
1561757992211,4122372.0
1561757992262,4123886.0
1561757992313,4126016.0
1561757992365,4128044.0
1561757992415,4130053.0
1561757992467,4132102.0
1561757992518,4130457.0
1561757992569,4125564.0
1561757992619,4121228.0
1561757992671,4118123.0
1561757992722,4115822.0
1561757992773,4116850.0
1561757992824,4118217.0
1561757992875,4118941.0
1561757992926,4119725.0
1561757992977,4120492.0
1561757993028,4121206.0
1561757993079,4122330.0
1561757993131,4123937.0
1561757993182,4125829.0
1561757993232,4127968.0
1561757993284,4130069.0
1561757993334,4131973.0
1561757993386,4131925.0
1561757993436,4127191.0
1561757993488,4122257.0
1561757993539,4118573.0
1561757993590,4115907.0
1561757993641,4115207.0
1561757993692,4115738.0
1561757993743,4116566.0
1561757993794,4116919.0
1561757993845,4117223.0
1561757993896,4117365.0
1561757993948,4117412.0
1561757993999,4118167.0
1561757994050,4119050.0
1561757994101,4120483.0
1561757994151,4122051.0
1561757994203,4123860.0
1561757994254,4125168.0
1561757994305,4123280.0
1561757994356,4117958.0
1561757994407,4112765.0
1561757994458,4108476.0
1561757994509,4105864.0
1561757994560,4104709.0
1561757994611,4105007.0
1561757994662,4105726.0
1561757994714,4106460.0
1561757994765,4106922.0
1561757994816,4107458.0
1561757994866,4108306.0
1561757994918,4109553.0
1561757994969,4111322.0
1561757995020,4113313.0
1561757995070,4115303.0
1561757995123,4117585.0
1561757995173,4119000.0
1561757995224,4115828.0
1561757995275,4110832.0
1561757995326,4106261.0
1561757995377,4103084.0
1561757995428,4101252.0
1561757995479,4101127.0
1561757995531,4102283.0
1561757995582,4103668.0
1561757995633,4104615.0
1561757995684,4105673.0
1561757995735,4106717.0
1561757995785,4107814.0
1561757995837,4109321.0
1561757995888,4111320.0
1561757995939,4113721.0
1561757995990,4116257.0
1561757996041,4118934.0
1561757996092,4121614.0
1561757996143,4123983.0
1561757996194,4123169.0
1561757996245,4118958.0
1561757996296,4115458.0
1561757996348,4112969.0
1561757996399,4111737.0
1561757996450,4111928.0
1561757996501,4113607.0
1561757996552,4115222.0
1561757996603,4116383.0
1561757996654,4117399.0
1561757996705,4119011.0
1561757996757,4120542.0
1561757996807,4121856.0
1561757996858,4123926.0
1561757996909,4125843.0
1561757996960,4127810.0
1561757997011,4129639.0
1561757997062,4127886.0
1561757997114,4123212.0
1561757997165,4118917.0
1561757997216,4115876.0
1561757997267,4114003.0
1561757997317,4113539.0
1561757997369,4114261.0
1561757997420,4115196.0
1561757997471,4115937.0
1561757997522,4116539.0
1561757997574,4117096.0
1561757997624,4117815.0
1561757997675,4118833.0
1561757997726,4120229.0
1561757997778,4121991.0
1561757997828,4123958.0
1561757997879,4126120.0
1561757997931,4128128.0
1561757997982,4129077.0
1561757998035,4125798.0
1561757998084,4120953.0
1561757998135,4116999.0
1561757998186,4114072.0
1561757998237,4112470.0
1561757998288,4112302.0
1561757998339,4113216.0
1561757998391,4114383.0
1561757998441,4115181.0
1561757998493,4115974.0
1561757998543,4116673.0
1561757998594,4117809.0
1561757998645,4119079.0
1561757998697,4122558.0
1561757998748,4124736.0
1561757998799,4126908.0
1561757998850,4129168.0
1561757998901,4131292.0
1561757998952,4131284.0
1561757999003,4127524.0
1561757999054,4123155.0
1561757999106,4119783.0
1561757999156,4117736.0
1561757999208,4117166.0
1561757999259,4117974.0
1561757999310,4119853.0
1561757999360,4121019.0
1561757999411,4122327.0
1561757999462,4123293.0
1561757999514,4124482.0
1561757999565,4125932.0
1561757999616,4127680.0
1561757999667,4129825.0
1561757999718,4131899.0
1561757999769,4134606.0
1561757999820,4137150.0
1561757999871,4139541.0
1561757999923,4141920.0
1561757999973,4141084.0
1561758000025,4136647.0
1561758000075,4132695.0
1561758000127,4129614.0
1561758000178,4128178.0
1561758000229,4127840.0
1561758000279,4128747.0
1561758000332,4129761.0
1561758000382,4130410.0
1561758000433,4130866.0
1561758000484,4131326.0
1561758000535,4131761.0
1561758000586,4132513.0
1561758000637,4133618.0
1561758000688,4136747.0
1561758000740,4138438.0
1561758000791,4140114.0
1561758000842,4141434.0
1561758000892,4138150.0
1561758000944,4132422.0
1561758000994,4127264.0
1561758001046,4123689.0
1561758001097,4121688.0
1561758001149,4120628.0
1561758001199,4121406.0
1561758001250,4122347.0
1561758001301,4122709.0
1561758001352,4122934.0
1561758001403,4123387.0
1561758001454,4123881.0
1561758001506,4124809.0
1561758001557,4125783.0
1561758001607,4127520.0
1561758001659,4129460.0
1561758001710,4131242.0
1561758001761,4133346.0
1561758001811,4135090.0
1561758001864,4133866.0
1561758001914,4128540.0
1561758001965,4122866.0
1561758002016,4118727.0
1561758002067,4116104.0
1561758002118,4114926.0
1561758002169,4115305.0
1561758002220,4116167.0
1561758002272,4116543.0
1561758002323,4116722.0
1561758002374,4117023.0
1561758002424,4117258.0
1561758002476,4117923.0
1561758002526,4119039.0
1561758002578,4120418.0
1561758002629,4121985.0
1561758002681,4126089.0
1561758002731,4127992.0
1561758002783,4129427.0
1561758002833,4125838.0
1561758002884,4120012.0
1561758002935,4115231.0
1561758002986,4112117.0
1561758003037,4110666.0
1561758003089,4110790.0
1561758003140,4112204.0
1561758003191,4112998.0
1561758003242,4113638.0
1561758003293,4114142.0
1561758003344,4114644.0
1561758003395,4115354.0
1561758003445,4116656.0
1561758003498,4118320.0
1561758003548,4120267.0
1561758003599,4122717.0
1561758003650,4124885.0
1561758003701,4127130.0
1561758003752,4129047.0
1561758003803,4127022.0
1561758003854,4121307.0
1561758003906,4116308.0
1561758003957,4113146.0
1561758004008,4110949.0
1561758004059,4110521.0
1561758004110,4111348.0
1561758004161,4111874.0
1561758004212,4112181.0
1561758004264,4112197.0
1561758004315,4112225.0
1561758004365,4112608.0
1561758004416,4113195.0
1561758004467,4113937.0
1561758004519,4115277.0
1561758004569,4116836.0
1561758004620,4118578.0
1561758004672,4120528.0
1561758004723,4116201.0
1561758004775,4109884.0
1561758004829,4104712.0
1561758004876,4101217.0
1561758004927,4099188.0
1561758004978,4098622.0
1561758005029,4099356.0
1561758005081,4099711.0
1561758005132,4099951.0
1561758005182,4100004.0
1561758005234,4099962.0
1561758005285,4100447.0
1561758005335,4101538.0
1561758005386,4102874.0
1561758005437,4104541.0
1561758005489,4106619.0
1561758005540,4108680.0
1561758005591,4110769.0
1561758005642,4112579.0
1561758005693,4111446.0
1561758005744,4106139.0
1561758005795,4101276.0
1561758005846,4097361.0
1561758005897,4094917.0
1561758005949,4094107.0
1561758006000,4094798.0
1561758006051,4095983.0
1561758006101,4096736.0
1561758006153,4097537.0
1561758006205,4098463.0
1561758006254,4099372.0
1561758006307,4100643.0
1561758006357,4102339.0
1561758006408,4104460.0
1561758006459,4106759.0
1561758006510,4109413.0
1561758006561,4112156.0
1561758006612,4114545.0
1561758006664,4116781.0
1561758006715,4112491.0
1561758006766,4108620.0
1561758006816,4106004.0
1561758006868,4104538.0
1561758006919,4104849.0
1561758006970,4106119.0
1561758007020,4107858.0
1561758007073,4108845.0
1561758007123,4109715.0
1561758007174,4110464.0
1561758007225,4111313.0
1561758007276,4112491.0
1561758007327,4113628.0
1561758007378,4115496.0
1561758007429,4117472.0
1561758007481,4119395.0
1561758007532,4121360.0
1561758007583,4122584.0
1561758007634,4120027.0
1561758007685,4115103.0
1561758007735,4111114.0
1561758007787,4108181.0
1561758007838,4106582.0
1561758007889,4106380.0
1561758007940,4107338.0
1561758007991,4107861.0
1561758008042,4108454.0
1561758008093,4109088.0
1561758008144,4109706.0
1561758008195,4110535.0
1561758008246,4111760.0
1561758008298,4113417.0
1561758008349,4115264.0
1561758008400,4117315.0
1561758008451,4119397.0
1561758008502,4121500.0
1561758008553,4123344.0
1561758008604,4121198.0
1561758008655,4112207.0
1561758008706,4109187.0
1561758008757,4107391.0
1561758008809,4107033.0
1561758008859,4107708.0
1561758008910,4108977.0
1561758008961,4109637.0
1561758009012,4110351.0
1561758009064,4111014.0
1561758009115,4111929.0
1561758009166,4113483.0
1561758009217,4115117.0
1561758009267,4117040.0
1561758009319,4119366.0
1561758009370,4121662.0
1561758009421,4124217.0
1561758009472,4126352.0
1561758009524,4127553.0
1561758009574,4124263.0
1561758009625,4119654.0
1561758009676,4116218.0
1561758009727,4113989.0
1561758009778,4113185.0
1561758009829,4113537.0
1561758009881,4115118.0
1561758009932,4116488.0
1561758009983,4117580.0
1561758010034,4118548.0
1561758010085,4119676.0
1561758010136,4121155.0
1561758010186,4122857.0
1561758010238,4124815.0
1561758010290,4127139.0
1561758010341,4129838.0
1561758010391,4132669.0
1561758010443,4135081.0
1561758010493,4137705.0
1561758010544,4140182.0
1561758010595,4139248.0
1561758010647,4131283.0
1561758010698,4128775.0
1561758010749,4127344.0
1561758010800,4127411.0
1561758010851,4128589.0
1561758010902,4129691.0
1561758010953,4129937.0
1561758011004,4130191.0
1561758011056,4130459.0
1561758011106,4130834.0
1561758011158,4131500.0
1561758011209,4132624.0
1561758011260,4133840.0
1561758011310,4135344.0
1561758011362,4136960.0
1561758011412,4138204.0
1561758011464,4138408.0
1561758011515,4134279.0
1561758011566,4128744.0
1561758011617,4124341.0
1561758011668,4120994.0
1561758011719,4119420.0
1561758011770,4118968.0
1561758011821,4119385.0
1561758011873,4119380.0
1561758011924,4119438.0
1561758011975,4119586.0
1561758012025,4119779.0
1561758012077,4120329.0
1561758012128,4121499.0
1561758012179,4123062.0
1561758012229,4124874.0
1561758012281,4126728.0
1561758012332,4128747.0
1561758012383,4129540.0
1561758012434,4125517.0
1561758012485,4120658.0
1561758012536,4116819.0
1561758012587,4114566.0
1561758012638,4115072.0
1561758012690,4116704.0
1561758012741,4117975.0
1561758012792,4118954.0
1561758012842,4120324.0
1561758012894,4122197.0
1561758012944,4124160.0
1561758012996,4126868.0
1561758013047,4129946.0
1561758013098,4132866.0
1561758013149,4136088.0
1561758013200,4138438.0
1561758013251,4139634.0
1561758013303,4135486.0
1561758013353,4129457.0
1561758013404,4126284.0
1561758013456,4125268.0
1561758013507,4126303.0
1561758013557,4128321.0
1561758013609,4128969.0
1561758013660,4130136.0
1561758013711,4130123.0
1561758013761,4128079.0
1561758013813,4124990.0
1561758013864,4122307.0
1561758013915,4117737.0
1561758013966,4111517.0
1561758014017,4098793.0
1561758014068,4075986.0
1561758014119,4040364.0
1561758014170,4014192.0
1561758014222,4038179.0
1561758014273,4104545.0
1561758014325,4200114.0
1561758014375,4200168.0
1561758014427,4200321.0
1561758014477,4200296.0
1561758014528,4200367.0
1561758014579,4200272.0
1561758014631,4200288.0
1561758014681,4200281.0
1561758014733,4200210.0
1561758014783,4200226.0
1561758014835,4200233.0
1561758014885,4200315.0
1561758014937,4200267.0
1561758014987,4200289.0
1561758015040,4200237.0
1561758015089,4200177.0
1561758015141,4200254.0
1561758015192,4200184.0
1561758015244,4200222.0
1561758015293,4200209.0
1561758015346,4200201.0
1561758015395,4200176.0
1561758015449,4200085.0
1561758015499,4200144.0
1561758015551,4200122.0
1561758015600,4200204.0
1561758015653,4200176.0
1561758015702,4200221.0
1561758015755,4200197.0
1561758015804,4200137.0
1561758015857,4200093.0
1561758015907,4200137.0
1561758015959,4200147.0
1561758016009,4200204.0
1561758016061,4200367.0
1561758016111,4200248.0
1561758016163,4200179.0
1561758016213,4200283.0
1561758016266,4200300.0
1561758016316,4200301.0
1561758016385,4200128.0
1561758016418,4200176.0
1561758016470,4200168.0
1561758016519,4200167.0
1561758016572,4200260.0
1561758016622,4200218.0
1561758016675,4200198.0
1561758016724,4200189.0
1561758016777,4200176.0
1561758016945,4200189.0
1561758016945,4200233.0
1561758016979,4200214.0
1561758016981,4200139.0
1561758017053,4200274.0
1561758017090,4200265.0
1561758017141,4200164.0
