timestamp,ppg
1561757590223,4197569.0
1561757590274,4197298.0
1561757590325,4197970.0
1561757590376,4198772.0
1561757590428,4200131.0
1561757590479,4200134.0
1561757590530,4200160.0
1561757590581,4200211.0
1561757590632,4200287.0
1561757590683,4200150.0
1561757590734,4200093.0
1561757590785,4200130.0
1561757590836,4200189.0
1561757590887,4200196.0
1561757590938,4200065.0
1561757590989,4197531.0
1561757591040,4196123.0
1561757591091,4196252.0
1561757591142,4197452.0
1561757591193,4198215.0
1561757591245,4198311.0
1561757591296,4198193.0
1561757591347,4197977.0
1561757591398,4197961.0
1561757591449,4198661.0
1561757591500,4199372.0
1561757591551,4200090.0
1561757591602,4200098.0
1561757591655,4200107.0
1561757591704,4200183.0
1561757591755,4200180.0
1561757591806,4200101.0
1561757591857,4199743.0
1561757591908,4192869.0
1561757591959,4187776.0
1561757592010,4184808.0
1561757592062,4183404.0
1561757592113,4183260.0
1561757592164,4184168.0
1561757592215,4184754.0
1561757592265,4184775.0
1561757592317,4184584.0
1561757592368,4184851.0
1561757592420,4185816.0
1561757592470,4186709.0
1561757592522,4187868.0
1561757592572,4189429.0
1561757592623,4191015.0
1561757592674,4192662.0
1561757592725,4194136.0
1561757592776,4195095.0
1561757592828,4191127.0
1561757592879,4185019.0
1561757592930,4180252.0
1561757592981,4177273.0
1561757593032,4176171.0
1561757593083,4176179.0
1561757593134,4177322.0
1561757593184,4178129.0
1561757593236,4178498.0
1561757593287,4178614.0
1561757593338,4178792.0
1561757593389,4179214.0
1561757593440,4180070.0
1561757593491,4181150.0
1561757593543,4182454.0
1561757593595,4184313.0
1561757593645,4185893.0
1561757593696,4187872.0
1561757593747,4189553.0
1561757593798,4191153.0
1561757593849,4189074.0
1561757593900,4184284.0
1561757593951,4179700.0
1561757594001,4177075.0
1561757594054,4176149.0
1561757594104,4176146.0
1561757594155,4177379.0
1561757594206,4178779.0
1561757594257,4180046.0
1561757594308,4180630.0
1561757594360,4181273.0
1561757594411,4183109.0
1561757594462,4184595.0
1561757594513,4186287.0
1561757594564,4188320.0
1561757594615,4190207.0
1561757594666,4192189.0
1561757594717,4194059.0
1561757594768,4194592.0
1561757594819,4190986.0
1561757594871,4186041.0
1561757594921,4182918.0
1561757594973,4180967.0
1561757595023,4180260.0
1561757595074,4180667.0
1561757595125,4181753.0
1561757595176,4182156.0
1561757595228,4182725.0
1561757595279,4182917.0
1561757595330,4183113.0
1561757595381,4183271.0
1561757595432,4184210.0
1561757595483,4184938.0
1561757595534,4186070.0
1561757595585,4187353.0
1561757595636,4188670.0
1561757595687,4189522.0
1561757595739,4186587.0
1561757595789,4180822.0
1561757595840,4175960.0
1561757595891,4172578.0
1561757595942,4170314.0
1561757595993,4169573.0
1561757596045,4169810.0
1561757596096,4170458.0
1561757596147,4170379.0
1561757596198,4170413.0
1561757596248,4170558.0
1561757596300,4170632.0
1561757596352,4170996.0
1561757596403,4172823.0
1561757596453,4174308.0
1561757596505,4175664.0
1561757596555,4177064.0
1561757596606,4177340.0
1561757596657,4173319.0
1561757596708,4167627.0
1561757596759,4162763.0
1561757596811,4159676.0
1561757596862,4157610.0
1561757596913,4156846.0
1561757596964,4157405.0
1561757597015,4157550.0
1561757597066,4157503.0
1561757597117,4157434.0
1561757597167,4157613.0
1561757597219,4158041.0
1561757597270,4158863.0
1561757597321,4159931.0
1561757597372,4161556.0
1561757597424,4163524.0
1561757597474,4165248.0
1561757597525,4167094.0
1561757597576,4168322.0
1561757597628,4165247.0
1561757597679,4159877.0
1561757597730,4155233.0
1561757597781,4152184.0
1561757597832,4150550.0
1561757597883,4150213.0
1561757597934,4151028.0
1561757597984,4151879.0
1561757598037,4152076.0
1561757598087,4152676.0
1561757598138,4152786.0
1561757598189,4153550.0
1561757598240,4154536.0
1561757598291,4155680.0
1561757598342,4157415.0
1561757598394,4161109.0
1561757598445,4162809.0
1561757598496,4163254.0
1561757598547,4158849.0
1561757598597,4153014.0
1561757598649,4148782.0
1561757598699,4145881.0
1561757598751,4144473.0
1561757598804,4144507.0
1561757598854,4145437.0
1561757598904,4145612.0
1561757598955,4145718.0
1561757599006,4145894.0
1561757599057,4145980.0
1561757599108,4146350.0
1561757599159,4147053.0
1561757599211,4148139.0
1561757599262,4149571.0
1561757599313,4150978.0
1561757599364,4152452.0
1561757599415,4153597.0
1561757599466,4150684.0
1561757599516,4144638.0
1561757599568,4139130.0
1561757599619,4135353.0
1561757599670,4132900.0
1561757599721,4132109.0
1561757599772,4132425.0
1561757599825,4133348.0
1561757599874,4133506.0
1561757599925,4133703.0
1561757599976,4134071.0
1561757600028,4134607.0
1561757600079,4135676.0
1561757600129,4136789.0
1561757600181,4138392.0
1561757600232,4140420.0
1561757600283,4142358.0
1561757600334,4144449.0
1561757600386,4145340.0
1561757600436,4140461.0
1561757600487,4135544.0
1561757600538,4131911.0
1561757600589,4129994.0
1561757600640,4129303.0
1561757600691,4130037.0
1561757600742,4131261.0
1561757600794,4132193.0
1561757600845,4132881.0
1561757600896,4134066.0
1561757600947,4135052.0
1561757600998,4136350.0
1561757601048,4138096.0
1561757601100,4140264.0
1561757601150,4142573.0
1561757601202,4145361.0
1561757601253,4147884.0
1561757601304,4150419.0
1561757601355,4152889.0
1561757601406,4152519.0
1561757601457,4148581.0
1561757601508,4144908.0
1561757601559,4142575.0
1561757601611,4141184.0
1561757601661,4141203.0
1561757601713,4142561.0
1561757601765,4144617.0
1561757601815,4145704.0
1561757601866,4147121.0
1561757601917,4148305.0
1561757601967,4149476.0
1561757602020,4150987.0
1561757602070,4152477.0
1561757602121,4154283.0
1561757602172,4156548.0
1561757602223,4158561.0
1561757602274,4160559.0
1561757602325,4162398.0
1561757602377,4158731.0
1561757602428,4157159.0
1561757602479,4154308.0
1561757602530,4151452.0
1561757602581,4150188.0
1561757602632,4150322.0
1561757602682,4151032.0
1561757602734,4151528.0
1561757602786,4152038.0
1561757602837,4152557.0
1561757602887,4152928.0
1561757602939,4153932.0
1561757602989,4155132.0
1561757603040,4156581.0
1561757603091,4158501.0
1561757603142,4160224.0
1561757603194,4162110.0
1561757603245,4163892.0
1561757603296,4163120.0
1561757603347,4158797.0
1561757603398,4154030.0
1561757603449,4150473.0
1561757603499,4148118.0
1561757603551,4147233.0
1561757603602,4147453.0
1561757603653,4148488.0
1561757603704,4149227.0
1561757603755,4150012.0
1561757603806,4150664.0
1561757603857,4151408.0
1561757603908,4152287.0
1561757603959,4153669.0
1561757604011,4155017.0
1561757604062,4156976.0
1561757604113,4158817.0
1561757604164,4161000.0
1561757604215,4162852.0
1561757604266,4164252.0
1561757604317,4161559.0
1561757604369,4152685.0
1561757604419,4149833.0
1561757604471,4148234.0
1561757604521,4147984.0
1561757604572,4148728.0
1561757604623,4149980.0
1561757604674,4150894.0
1561757604725,4151563.0
