timestamp,ppg
1561758049815,4200325.0
1561758049866,4200248.0
1561758049917,4200263.0
1561758049968,4200234.0
1561758050019,4200251.0
1561758050070,4200377.0
1561758050122,4200342.0
1561758050173,4200386.0
1561758050225,4200360.0
1561758050275,4200339.0
1561758050325,4200321.0
1561758050377,4200332.0
1561758050428,4200275.0
1561758050480,4200388.0
1561758050530,4200335.0
1561758050582,4200343.0
1561758050632,4200372.0
1561758050683,4200323.0
1561758050734,4200336.0
1561758050786,4200288.0
1561758050836,4200315.0
1561758050888,4200368.0
1561758050939,4200321.0
1561758050990,4200331.0
1561758051041,4200297.0
1561758051092,4200352.0
1561758051145,4200277.0
1561758051194,4200317.0
1561758051245,4200340.0
1561758051296,4200274.0
1561758051347,4200305.0
1561758051398,4200294.0
1561758051449,4200351.0
1561758051500,4200279.0
1561758051551,4200347.0
1561758051602,4200279.0
1561758051653,4200255.0
1561758051705,4200308.0
1561758051756,4200308.0
1561758051807,4200347.0
1561758051857,4200318.0
1561758051909,4200279.0
1561758051960,4200314.0
1561758052011,4200308.0
1561758052061,4200409.0
1561758052114,4200272.0
1561758052164,4200261.0
1561758052215,4200319.0
1561758052267,4200274.0
1561758052318,4200321.0
1561758052368,4200304.0
1561758052419,4200285.0
1561758052471,4200497.0
1561758052522,4200281.0
1561758052573,4200285.0
1561758052624,4200364.0
1561758052675,4200381.0
1561758052726,4200261.0
1561758052777,4200363.0
1561758052828,4200367.0
1561758052879,4200347.0
1561758052930,4200272.0
1561758052981,4200368.0
1561758053033,4200263.0
1561758053083,4200271.0
1561758053134,4200294.0
1561758053186,4200348.0
1561758053236,4200261.0
1561758053288,4200340.0
1561758053339,4200248.0
1561758053390,4200247.0
1561758053441,4200386.0
1561758053492,4200417.0
1561758053543,4200294.0
1561758053594,4200265.0
1561758053645,4200369.0
1561758053696,4200353.0
1561758053747,4200277.0
1561758053798,4200314.0
1561758053849,4200288.0
1561758053900,4200318.0
1561758053951,4200353.0
1561758054002,4200305.0
1561758054053,4200150.0
1561758054105,4200261.0
1561758054156,4200264.0
1561758054207,4200248.0
1561758054258,4200288.0
1561758054309,4200271.0
1561758054360,4200319.0
1561758054411,4200187.0
1561758054463,4200315.0
1561758054513,4200292.0
1561758054565,4200304.0
1561758054615,4200270.0
1561758054666,4200280.0
1561758054717,4200291.0
1561758054768,4200291.0
1561758054819,4200306.0
1561758054871,4200348.0
1561758054922,4200263.0
1561758054973,4200323.0
1561758055024,4200227.0
1561758055075,4200338.0
1561758055125,4200321.0
1561758055177,4200325.0
1561758055228,4200326.0
1561758055279,4200330.0
1561758055331,4200365.0
1561758055381,4200388.0
1561758055432,4200439.0
1561758055484,4200360.0
1561758055534,4200368.0
1561758055585,4200382.0
1561758055636,4200335.0
1561758055688,4200357.0
1561758055739,4200323.0
1561758055790,4200308.0
1561758055841,4200305.0
1561758055892,4200319.0
1561758055943,4200267.0
1561758055994,4200327.0
1561758056044,4200380.0
1561758056097,4200284.0
1561758056147,4200288.0
1561758056198,4200322.0
1561758056249,4200291.0
1561758056300,4200356.0
1561758056351,4200335.0
1561758056403,4200306.0
1561758056455,4200399.0
1561758056505,4200353.0
1561758056556,4200258.0
1561758056607,4200298.0
1561758056658,4200283.0
1561758056709,4200268.0
1561758056760,4200260.0
1561758056811,4200274.0
1561758056863,4200281.0
1561758056914,4200274.0
1561758056964,4200292.0
1561758057016,4200389.0
1561758057066,4200314.0
1561758057117,4200292.0
1561758057168,4200443.0
1561758057219,4200287.0
1561758057271,4200336.0
1561758057322,4200390.0
1561758057374,4200189.0
1561758057424,4200315.0
1561758057475,4200308.0
1561758057526,4200392.0
1561758057577,4200436.0
1561758057628,4200371.0
1561758057679,4200302.0
1561758057731,4200392.0
1561758057782,4200283.0
1561758057833,4200317.0
1561758057883,4200342.0
1561758057935,4200349.0
1561758057985,4200284.0
1561758058036,4200339.0
1561758058088,4200332.0
1561758058139,4200357.0
1561758058190,4200326.0
1561758058241,4200356.0
1561758058292,4200377.0
1561758058343,4200334.0
1561758058394,4200376.0
1561758058446,4200438.0
1561758058496,4200277.0
1561758058548,4200297.0
1561758058598,4200302.0
1561758058649,4200409.0
1561758058700,4200319.0
1561758058752,4200353.0
1561758058802,4200434.0
1561758058854,4200360.0
1561758058905,4200298.0
1561758058956,4200314.0
1561758059007,4200291.0
1561758059058,4200390.0
1561758059109,4200267.0
1561758059160,4200344.0
1561758059211,4200422.0
1561758059263,4200335.0
1561758059315,4200403.0
1561758059365,4200270.0
1561758059415,4200280.0
1561758059467,4200275.0
1561758059517,4200431.0
1561758059569,4200367.0
1561758059619,4200406.0
1561758059671,4200304.0
1561758059722,4200184.0
1561758059773,4200312.0
1561758059824,4200323.0
1561758059875,4200347.0
1561758059926,4200243.0
1561758059977,4200285.0
1561758060028,4200274.0
1561758060080,4200268.0
1561758060130,4200243.0
1561758060182,4200343.0
1561758060233,4200274.0
1561758060284,4200251.0
1561758060349,4200248.0
1561758060385,4200357.0
1561758060437,4200297.0
1561758060488,4200312.0
1561758060539,4200327.0
1561758060590,4200287.0
1561758060641,4200365.0
1561758060692,4200318.0
1561758060743,4200298.0
1561758060794,4200319.0
1561758060846,4200347.0
1561758060897,4200373.0
1561758060947,4200264.0
1561758060999,4200246.0
1561758061049,4200368.0
1561758061101,4200418.0
1561758061152,4200336.0
1561758061203,4200272.0
1561758061254,4200298.0
1561758061305,4200281.0
1561758061356,4200418.0
1561758061407,4200347.0
1561758061458,4200327.0
1561758061509,4200332.0
1561758061560,4200386.0
1561758061611,4200296.0
1561758061662,4200367.0
1561758061714,4200267.0
1561758061765,4200302.0
1561758061816,4200284.0
1561758061866,4200230.0
1561758061918,4200410.0
1561758061968,4200392.0
1561758062019,4200363.0
1561758062071,4200330.0
1561758062122,4200319.0
1561758062173,4200283.0
1561758062224,4200287.0
1561758062275,4200318.0
1561758062326,4200343.0
1561758062377,4200368.0
1561758062429,4200360.0
1561758062480,4200336.0
1561758062531,4200304.0
1561758062581,4200305.0
1561758062633,4200297.0
1561758062684,4200390.0
1561758062735,4200261.0
1561758062785,4200380.0
1561758062837,4200317.0
1561758062888,4200359.0
1561758062939,4200340.0
1561758062990,4200388.0
1561758063041,4200360.0
1561758063092,4200373.0
1561758063143,4200297.0
1561758063194,4200386.0
1561758063246,4200275.0
1561758063297,4200384.0
1561758063348,4200312.0
1561758063399,4200308.0
1561758063450,4200319.0
1561758063500,4200270.0
1561758063552,4200298.0
1561758063603,4200288.0
1561758063654,4200308.0
1561758063705,4200403.0
1561758063756,4200277.0
1561758063807,4200353.0
1561758063858,4200261.0
1561758063909,4200270.0
1561758063960,4200301.0
1561758064011,4200340.0
1561758064063,4200386.0
1561758064114,4200247.0
1561758064165,4200381.0
1561758064216,4200393.0
