timestamp,ppg
1561758141735,4200372.0
1561758141787,4200351.0
1561758141837,4200326.0
1561758141889,4200384.0
1561758141939,4200369.0
1561758141990,4200336.0
1561758142041,4200371.0
1561758142093,4200390.0
1561758142144,4200256.0
1561758142195,4200338.0
1561758142246,4200323.0
1561758142297,4200301.0
1561758142348,4200237.0
1561758142399,4200312.0
1561758142450,4200340.0
1561758142502,4200427.0
1561758142552,4200389.0
1561758142604,4200399.0
1561758142655,4200326.0
1561758142706,4200302.0
1561758142756,4200334.0
1561758142807,4200414.0
1561758142858,4200347.0
1561758142910,4200306.0
1561758142961,4200340.0
1561758143012,4200360.0
1561758143064,4200321.0
1561758143114,4200251.0
1561758143165,4200373.0
1561758143216,4200244.0
1561758143267,4200185.0
1561758143319,4200355.0
1561758143369,4200330.0
1561758143421,4200192.0
1561758143471,4200319.0
1561758143523,4200177.0
1561758143573,4200272.0
1561758143624,4200263.0
1561758143675,4200342.0
1561758143727,4200332.0
1561758143778,4200327.0
1561758143829,4200336.0
1561758143880,4200256.0
1561758143931,4200198.0
1561758143982,4200128.0
1561758144033,4200296.0
1561758144085,4200363.0
1561758144136,4200288.0
1561758144187,4200376.0
1561758144238,4200372.0
1561758144288,4200285.0
1561758144340,4200248.0
1561758144390,4200271.0
1561758144441,4200241.0
1561758144493,4200401.0
1561758144544,4200300.0
1561758144595,4200281.0
1561758144646,4200292.0
1561758144697,4200330.0
1561758144748,4200326.0
1561758144799,4200319.0
1561758144850,4200274.0
1561758144901,4200261.0
1561758144953,4200284.0
1561758145003,4200321.0
1561758145055,4200314.0
1561758145106,4200360.0
1561758145157,4200363.0
1561758145207,4200353.0
1561758145259,4200281.0
1561758145310,4200264.0
1561758145361,4200331.0
1561758145412,4200272.0
1561758145463,4200271.0
1561758145514,4200287.0
1561758145565,4200255.0
1561758145616,4200319.0
1561758145667,4200305.0
1561758145719,4200367.0
1561758145770,4200371.0
1561758145820,4200364.0
1561758145872,4200371.0
1561758145922,4200271.0
1561758145974,4200326.0
1561758146024,4200323.0
1561758146076,4200280.0
1561758146127,4200343.0
1561758146178,4200279.0
1561758146229,4200332.0
1561758146280,4200241.0
1561758146331,4200365.0
1561758146382,4200352.0
1561758146433,4200238.0
1561758146485,4200288.0
1561758146535,4200304.0
1561758146587,4200301.0
1561758146638,4200265.0
1561758146689,4200390.0
1561758146739,4200312.0
1561758146791,4200336.0
1561758146841,4200325.0
1561758146893,4200241.0
1561758146944,4200271.0
1561758146995,4200359.0
1561758147046,4200335.0
1561758147097,4200281.0
1561758147148,4200309.0
1561758147199,4200260.0
1561758147250,4200327.0
1561758147302,4200371.0
1561758147352,4200322.0
1561758147404,4200221.0
1561758147454,4200326.0
1561758147506,4200287.0
1561758147557,4200349.0
1561758147608,4200347.0
1561758147658,4200326.0
1561758147710,4200297.0
1561758147761,4200196.0
1561758147812,4200285.0
1561758147863,4200360.0
1561758147914,4200331.0
1561758147965,4200434.0
1561758148016,4200335.0
1561758148067,4200298.0
1561758148119,4200327.0
1561758148170,4200356.0
1561758148221,4200344.0
1561758148272,4200342.0
1561758148323,4200315.0
1561758148373,4200308.0
1561758148425,4200373.0
1561758148476,4200285.0
1561758148527,4200281.0
1561758148578,4200270.0
1561758148629,4200235.0
1561758148680,4200298.0
