timestamp,ppg
1561757467755,4182524.0
1561757467755,4178676.0
1561757467766,4173753.0
1561757467821,4169887.0
1561757467871,4166941.0
1561757467923,4165533.0
1561757467971,4165824.0
1561757468025,4166697.0
1561757468072,4167276.0
1561757468127,4168060.0
1561757468178,4168589.0
1561757468230,4169265.0
1561757468277,4169527.0
1561757468331,4170603.0
1561757468381,4171803.0
1561757468434,4173537.0
1561757468481,4174882.0
1561757468532,4176780.0
1561757468584,4177855.0
1561757468635,4174188.0
1561757468686,4169093.0
1561757468737,4164312.0
1561757468788,4160576.0
1561757468839,4158431.0
1561757468890,4157738.0
1561757468942,4159453.0
1561757468992,4159893.0
1561757469044,4160856.0
1561757469094,4161332.0
1561757469145,4162233.0
1561757469196,4163393.0
1561757469247,4164889.0
1561757469298,4166551.0
1561757469350,4168620.0
1561757469401,4170612.0
1561757469452,4172444.0
1561757469503,4172972.0
1561757469554,4169347.0
1561757469604,4164222.0
1561757469656,4159901.0
1561757469706,4156692.0
1561757469758,4155422.0
1561757469809,4155637.0
1561757469860,4157090.0
1561757469911,4158612.0
1561757469962,4159738.0
1561757470013,4161011.0
1561757470064,4162120.0
1561757470115,4163515.0
1561757470167,4165104.0
1561757470218,4167064.0
1561757470269,4169076.0
1561757470319,4171626.0
1561757470371,4174159.0
1561757470422,4176380.0
1561757470473,4176605.0
1561757470523,4173011.0
1561757470575,4169110.0
1561757470626,4166030.0
1561757470677,4163893.0
1561757470728,4163439.0
1561757470779,4164576.0
1561757470830,4166188.0
1561757470881,4167319.0
1561757470933,4169396.0
1561757470984,4170223.0
1561757471035,4171379.0
1561757471086,4172655.0
1561757471137,4174407.0
1561757471188,4176101.0
1561757471238,4177638.0
1561757471290,4179124.0
1561757471341,4177030.0
1561757471393,4172464.0
1561757471443,4168119.0
1561757471494,4164958.0
1561757471545,4162796.0
1561757471596,4162164.0
1561757471647,4162962.0
1561757471699,4164289.0
1561757471750,4165145.0
1561757471801,4165983.0
